Model,Language,Temp,vul@1,vul@3,vul@5,in_vul@1,in_vul@3,in_vul@5,security@1,security@3,security@5,in_security@1,in_security@3,in_security@5
Qwen,Spanish,1.0,9.239130434782608,22.346014492753625,31.306073153899238,16.195652173913047,35.93297101449275,47.28260869565217,89.13043478260869,76.08695652173914,67.3913043478261,81.52173913043478,57.608695652173914,51.08695652173913
Qwen,French,1.0,6.704545454545455,17.09280303030303,24.445346320346317,12.272727272727275,28.948863636363637,39.42550505050505,93.18181818181817,79.54545454545455,75.0,87.5,68.18181818181817,61.36363636363637
Qwen,Italian,1.0,9.157894736842106,22.333333333333336,31.215538847117795,16.63157894736842,35.63157894736841,46.63324979114453,90.52631578947368,75.78947368421053,66.3157894736842,85.26315789473684,60.0,49.473684210526315
Qwen,Greek,1.0,7.032967032967035,18.56227106227106,27.328623757195185,14.175824175824179,31.76739926739926,42.89202860631432,90.10989010989012,83.51648351648352,68.13186813186813,83.51648351648352,70.32967032967034,53.84615384615385
Qwen,Western Persian,1.0,7.7777777777777795,19.564814814814813,27.689594356261022,16.444444444444446,36.79629629629629,48.83156966490299,90.0,80.0,75.55555555555556,78.88888888888889,61.111111111111114,51.11111111111111
Qwen,Russian,1.0,7.362637362637364,18.543956043956044,26.87074829931973,14.725274725274728,33.04029304029304,44.61451247165534,96.7032967032967,83.51648351648352,78.02197802197803,91.20879120879121,71.42857142857143,59.34065934065934
Qwen,Bulgarian,1.0,9.764705882352938,24.264705882352946,33.89355742296919,18.23529411764706,40.28431372549019,52.507002801120436,89.41176470588236,81.17647058823529,65.88235294117646,82.35294117647058,63.52941176470588,50.588235294117645
Qwen,Chinese,1.0,7.4444444444444455,18.73148148148148,26.309523809523803,14.666666666666666,34.56481481481481,47.35008818342151,97.77777777777777,81.11111111111111,73.33333333333333,90.0,66.66666666666666,54.44444444444444
Qwen,Turkish,1.0,6.382978723404255,16.89716312056738,24.949341438703136,13.829787234042554,31.179078014184398,42.00016886187098,90.42553191489363,79.7872340425532,75.53191489361703,84.04255319148936,65.95744680851064,58.51063829787234
Qwen,Estonian,1.0,5.930232558139535,15.17441860465117,21.98228128460686,13.372093023255813,30.436046511627907,41.7312661498708,97.67441860465115,88.37209302325581,82.55813953488372,88.37209302325581,72.09302325581395,60.46511627906976
Qwen,Finnish,1.0,8.045977011494251,19.904214559386972,28.078817733990153,15.747126436781608,34.25287356321839,45.05108556832695,93.10344827586206,81.60919540229885,74.71264367816092,86.20689655172413,68.96551724137932,59.77011494252874
Qwen,Hungarian,1.0,5.7894736842105265,14.649122807017543,20.814536340852133,11.578947368421053,28.394736842105267,39.67836257309942,92.63157894736842,86.31578947368422,80.0,87.36842105263159,75.78947368421053,58.94736842105262
Qwen,English,1.0,8.8,22.525,32.26587301587301,16.200000000000003,37.80833333333332,51.8452380952381,91.0,78.0,67.0,84.0,63.0,48.0
starcoder2,Acehnese,0.6,5.63380281690141,14.166666666666666,20.064833445115138,12.112676056338024,27.500000000000007,36.586183769282364,91.54929577464789,85.91549295774648,77.46478873239437,85.91549295774648,77.46478873239437,66.19718309859155
starcoder2,Hebrew,0.6,6.590909090909092,16.193181818181817,22.885101010101007,11.704545454545455,27.14962121212121,37.1482683982684,89.77272727272727,84.0909090909091,78.4090909090909,86.36363636363636,73.86363636363636,64.77272727272727
starcoder2,Vietnamese,0.6,7.5,17.52840909090909,24.36417748917749,12.613636363636365,26.77083333333333,35.75487012987013,87.5,76.13636363636364,68.18181818181817,80.68181818181817,67.04545454545455,56.81818181818182
starcoder2,Indonesian,0.6,6.8478260869565215,17.60869565217391,25.759144237405106,10.760869565217392,25.543478260869566,35.804865424430645,97.82608695652173,86.95652173913044,75.0,96.73913043478261,79.34782608695652,65.21739130434783
starcoder2,Malayalam,0.6,8.533333333333335,21.52222222222222,30.26984126984127,14.266666666666666,32.788888888888884,45.00529100529101,92.0,77.33333333333333,70.66666666666667,85.33333333333334,65.33333333333333,53.333333333333336
starcoder2,Tagalog,0.6,4.333333333333334,11.712962962962962,17.685185185185183,10.222222222222221,24.333333333333332,33.88888888888889,96.66666666666667,93.33333333333333,85.55555555555556,90.0,81.11111111111111,70.0
starcoder2,Dutch,0.6,10.333333333333332,23.787037037037038,31.98853615520282,16.111111111111107,35.2037037037037,46.23456790123457,88.88888888888889,77.77777777777779,70.0,81.11111111111111,64.44444444444444,57.77777777777777
starcoder2,German,0.6,12.5,27.853260869565215,36.783988957902004,18.369565217391308,40.10869565217391,51.910800552104895,92.3913043478261,71.73913043478261,63.04347826086957,88.04347826086956,60.86956521739131,48.91304347826087
starcoder2,Afrikaans,0.6,9.036144578313253,21.06425702811245,28.389749474086823,14.216867469879519,30.88353413654619,40.294511378848725,86.74698795180723,73.49397590361446,67.46987951807229,81.92771084337349,66.26506024096386,59.036144578313255
starcoder2,Portuguese,0.6,6.626506024096386,16.315261044176708,22.939376553834386,11.08433734939759,25.130522088353413,34.4473130617709,93.97590361445783,83.13253012048193,78.3132530120482,91.56626506024097,74.69879518072288,65.06024096385542
starcoder2,Spanish,0.6,8.043478260869566,19.311594202898554,27.096273291925467,11.84782608695652,27.59963768115942,38.267770876466535,93.47826086956522,83.69565217391305,71.73913043478261,85.86956521739131,71.73913043478261,57.608695652173914
starcoder2,French,0.6,5.568181818181818,14.75378787878788,21.915584415584412,9.886363636363637,24.403409090909093,34.613997113997115,96.5909090909091,82.95454545454545,79.54545454545455,88.63636363636364,75.0,68.18181818181817
starcoder2,Italian,0.6,8.210526315789473,19.763157894736842,27.865497076023395,12.94736842105263,29.46491228070176,39.77025898078531,95.78947368421052,81.05263157894737,75.78947368421053,94.73684210526315,72.63157894736842,64.21052631578948
starcoder2,Greek,0.6,8.021978021978024,20.4029304029304,29.18628990057562,11.64835164835165,28.040293040293037,39.45142159427874,87.91208791208791,76.92307692307693,68.13186813186813,86.81318681318682,70.32967032967034,59.34065934065934
starcoder2,Western Persian,0.6,8.0,19.49074074074074,27.500000000000004,12.88888888888889,29.907407407407412,40.62169312169311,84.44444444444444,81.11111111111111,72.22222222222221,82.22222222222221,73.33333333333333,61.111111111111114
starcoder2,Russian,0.6,9.120879120879122,22.097069597069595,31.083202511773944,14.615384615384617,33.18681318681318,44.8499912785627,90.10989010989012,80.21978021978022,74.72527472527473,82.41758241758241,69.23076923076923,61.53846153846154
starcoder2,Bulgarian,0.6,7.1764705882352935,18.539215686274513,27.492997198879554,11.176470588235292,27.294117647058826,38.70681605975724,96.47058823529412,84.70588235294117,70.58823529411765,91.76470588235294,75.29411764705883,58.82352941176471
starcoder2,Chinese,0.6,7.111111111111111,17.574074074074073,24.78835978835979,12.333333333333336,27.888888888888886,37.8747795414462,94.44444444444444,82.22222222222221,77.77777777777779,87.77777777777777,70.0,63.33333333333333
starcoder2,Turkish,0.6,8.191489361702128,19.113475177304966,25.569908814589663,12.659574468085106,28.253546099290784,37.60131712259372,94.68085106382979,85.1063829787234,74.46808510638297,88.29787234042553,73.40425531914893,60.63829787234043
starcoder2,Estonian,0.6,6.976744186046512,17.577519379844965,25.018456995201184,13.13953488372093,30.532945736434108,41.7266519010705,89.53488372093024,82.55813953488372,75.5813953488372,84.88372093023256,72.09302325581395,60.46511627906976
starcoder2,Finnish,0.6,8.045977011494255,19.243295019157088,26.06732348111659,13.33333333333333,30.09578544061303,40.207079000182446,88.50574712643679,82.75862068965517,73.5632183908046,82.75862068965517,68.96551724137932,58.620689655172406
starcoder2,Hungarian,0.6,5.1578947368421035,13.745614035087723,20.622389306599835,10.421052631578943,24.01754385964913,33.81787802840435,94.73684210526315,86.31578947368422,82.10526315789474,87.36842105263159,71.57894736842105,66.3157894736842
starcoder2,English,0.6,7.600000000000001,18.424999999999997,25.706349206349206,12.8,28.241666666666664,37.23809523809524,90.0,80.0,75.0,84.0,70.0,64.0
starcoder2,Acehnese,0.2,4.647887323943662,8.262910798122066,10.529845741113347,11.549295774647886,19.7887323943662,23.87100380058126,94.36619718309859,94.36619718309859,91.54929577464789,87.32394366197182,81.69014084507043,77.46478873239437
starcoder2,Hebrew,0.2,6.59090909090909,10.804924242424242,13.257575757575758,10.56818181818182,17.130681818181817,20.58982683982684,93.18181818181817,86.36363636363636,85.22727272727273,88.63636363636364,81.81818181818183,80.68181818181817
starcoder2,Vietnamese,0.2,5.454545454545456,10.748106060606059,14.019660894660896,10.340909090909092,17.414772727272727,21.649531024531026,93.18181818181817,89.77272727272727,88.63636363636364,88.63636363636364,84.0909090909091,81.81818181818183
starcoder2,Indonesian,0.2,3.804347826086957,6.5307971014492745,8.36352657004831,7.391304347826086,12.083333333333334,15.09661835748792,97.82608695652173,93.47826086956522,90.21739130434783,94.56521739130434,88.04347826086956,83.69565217391305
starcoder2,Malayalam,0.2,6.4,12.222222222222223,16.185185185185187,11.6,20.38888888888889,25.77777777777778,94.66666666666667,90.66666666666666,82.66666666666667,92.0,85.33333333333334,73.33333333333333
starcoder2,Tagalog,0.2,5.111111111111111,10.25,13.267195767195766,11.222222222222221,20.28703703703703,25.220458553791886,95.55555555555556,90.0,87.77777777777777,92.22222222222223,82.22222222222221,76.66666666666667
starcoder2,Dutch,0.2,13.999999999999998,21.51851851851852,24.7663139329806,19.333333333333332,28.69444444444445,33.54056437389771,83.33333333333334,75.55555555555556,73.33333333333333,78.88888888888889,70.0,63.33333333333333
starcoder2,German,0.2,14.239130434782608,20.144927536231886,23.39544513457557,20.760869565217394,29.519927536231886,34.14423740510697,84.78260869565217,77.17391304347827,73.91304347826086,79.34782608695652,67.3913043478261,63.04347826086957
starcoder2,Afrikaans,0.2,10.602409638554217,17.369477911646587,20.71619812583668,14.578313253012048,22.751004016064254,26.596863645056413,91.56626506024097,83.13253012048193,83.13253012048193,86.74698795180723,78.3132530120482,77.10843373493977
starcoder2,Portuguese,0.2,7.108433734939758,13.032128514056224,16.676228724421495,11.927710843373495,20.16064257028113,24.5697074010327,91.56626506024097,84.33734939759037,80.72289156626506,86.74698795180723,78.3132530120482,72.28915662650603
starcoder2,Spanish,0.2,7.717391304347827,14.356884057971014,17.434437543133193,10.543478260869566,18.29710144927536,21.687370600414074,94.56521739130434,82.6086956521739,82.6086956521739,91.30434782608695,78.26086956521739,78.26086956521739
starcoder2,French,0.2,8.18181818181818,15.312499999999998,18.9709595959596,11.363636363636363,20.426136363636367,24.87373737373737,89.77272727272727,84.0909090909091,79.54545454545455,86.36363636363636,79.54545454545455,75.0
starcoder2,Italian,0.2,7.578947368421053,13.657894736842104,17.811194653299914,11.263157894736842,19.228070175438596,23.868003341687547,96.84210526315789,86.31578947368422,84.21052631578947,93.6842105263158,83.15789473684211,78.94736842105263
starcoder2,Greek,0.2,5.604395604395604,10.989010989010989,14.290075004360716,9.670329670329668,17.13369963369963,21.34135705564277,94.5054945054945,89.01098901098901,85.71428571428571,89.01098901098901,81.31868131868131,75.82417582417582
starcoder2,Western Persian,0.2,7.5555555555555545,12.925925925925927,16.203703703703702,11.888888888888888,18.851851851851855,22.59700176366843,93.33333333333333,87.77777777777777,84.44444444444444,90.0,82.22222222222221,77.77777777777779
starcoder2,Russian,0.2,10.989010989010987,16.96886446886447,19.91104133961277,17.03296703296703,26.63919413919414,31.087563230420372,94.5054945054945,86.81318681318682,81.31868131868131,89.01098901098901,73.62637362637363,67.03296703296702
starcoder2,Bulgarian,0.2,6.8235294117647065,12.088235294117647,15.03734827264239,9.058823529411764,16.411764705882355,20.887021475256766,94.11764705882352,89.41176470588236,85.88235294117646,91.76470588235294,84.70588235294117,78.82352941176471
starcoder2,Chinese,0.2,4.555555555555555,9.416666666666666,11.701940035273369,8.222222222222221,14.046296296296298,16.6358024691358,93.33333333333333,91.11111111111111,88.88888888888889,88.88888888888889,85.55555555555556,83.33333333333334
starcoder2,Turkish,0.2,5.212765957446807,10.567375886524825,14.365923674434312,9.680851063829788,17.5531914893617,22.32776089159067,95.74468085106383,89.36170212765957,87.2340425531915,93.61702127659575,82.97872340425532,80.85106382978722
starcoder2,Estonian,0.2,7.558139534883722,15.523255813953488,19.532115171650055,13.837209302325581,25.164728682170544,30.52787006275378,89.53488372093024,83.72093023255815,77.90697674418605,83.72093023255815,74.4186046511628,68.6046511627907
starcoder2,Finnish,0.2,10.11494252873563,17.854406130268202,22.007845283707354,15.402298850574713,24.655172413793107,29.41981390257253,90.80459770114942,81.60919540229885,81.60919540229885,86.20689655172413,74.71264367816092,74.71264367816092
starcoder2,Hungarian,0.2,5.6842105263157885,9.43859649122807,11.08187134502924,8.526315789473681,13.535087719298245,15.8187134502924,91.57894736842105,89.47368421052632,89.47368421052632,88.42105263157895,86.31578947368422,85.26315789473684
starcoder2,English,0.2,8.1,14.75,18.333333333333332,13.600000000000001,22.45,26.615079365079364,91.0,84.0,82.0,86.0,77.0,73.0
starcoder2,Acehnese,0.0,4.225352112676056,4.225352112676056,4.225352112676056,12.53521126760563,13.97887323943662,14.084507042253522,95.77464788732394,95.77464788732394,95.77464788732394,85.91549295774648,85.91549295774648,85.91549295774648
starcoder2,Hebrew,0.0,5.681818181818182,5.681818181818182,5.681818181818182,9.772727272727272,10.18939393939394,10.227272727272728,94.31818181818183,94.31818181818183,94.31818181818183,89.77272727272727,89.77272727272727,89.77272727272727
starcoder2,Vietnamese,0.0,2.272727272727273,2.272727272727273,2.272727272727273,7.954545454545454,9.696969696969697,10.123556998556998,97.72727272727273,97.72727272727273,97.72727272727273,89.77272727272727,89.77272727272727,89.77272727272727
starcoder2,Indonesian,0.0,5.434782608695652,5.434782608695652,5.434782608695652,9.782608695652174,9.782608695652174,9.782608695652174,94.56521739130434,94.56521739130434,94.56521739130434,90.21739130434783,90.21739130434783,90.21739130434783
starcoder2,Malayalam,0.0,5.333333333333334,5.333333333333334,5.333333333333334,10.533333333333333,10.666666666666668,10.666666666666668,94.66666666666667,94.66666666666667,94.66666666666667,89.33333333333333,89.33333333333333,89.33333333333333
starcoder2,Tagalog,0.0,2.4444444444444446,2.814814814814815,3.0864197530864197,8.555555555555555,9.749999999999998,10.52469135802469,97.77777777777777,96.66666666666667,96.66666666666667,92.22222222222223,90.0,88.88888888888889
starcoder2,Dutch,0.0,13.222222222222221,13.333333333333334,13.333333333333334,17.666666666666668,17.77777777777778,17.77777777777778,86.66666666666667,86.66666666666667,86.66666666666667,82.22222222222221,82.22222222222221,82.22222222222221
starcoder2,German,0.0,14.130434782608695,14.130434782608695,14.130434782608695,21.73913043478261,21.73913043478261,21.73913043478261,85.86956521739131,85.86956521739131,85.86956521739131,78.26086956521739,78.26086956521739,78.26086956521739
starcoder2,Afrikaans,0.0,10.843373493975903,10.843373493975903,10.843373493975903,15.66265060240964,15.66265060240964,15.66265060240964,89.1566265060241,89.1566265060241,89.1566265060241,84.33734939759037,84.33734939759037,84.33734939759037
starcoder2,Portuguese,0.0,7.83132530120482,8.393574297188755,8.433734939759036,12.650602409638553,13.212851405622489,13.253012048192772,91.56626506024097,91.56626506024097,91.56626506024097,86.74698795180723,86.74698795180723,86.74698795180723
starcoder2,Spanish,0.0,6.521739130434782,6.521739130434782,6.521739130434782,8.695652173913043,8.695652173913043,8.695652173913043,93.47826086956522,93.47826086956522,93.47826086956522,91.30434782608695,91.30434782608695,91.30434782608695
starcoder2,French,0.0,7.954545454545454,7.954545454545454,7.954545454545454,11.363636363636363,11.363636363636363,11.363636363636363,92.04545454545455,92.04545454545455,92.04545454545455,88.63636363636364,88.63636363636364,88.63636363636364
starcoder2,Italian,0.0,5.578947368421053,6.008771929824562,6.228070175438596,8.631578947368421,9.956140350877194,10.409356725146198,94.73684210526315,94.73684210526315,94.73684210526315,90.52631578947368,90.52631578947368,90.52631578947368
starcoder2,Greek,0.0,3.296703296703297,3.296703296703297,3.296703296703297,6.593406593406594,6.593406593406594,6.593406593406594,96.7032967032967,96.7032967032967,96.7032967032967,93.4065934065934,93.4065934065934,93.4065934065934
starcoder2,Western Persian,0.0,8.444444444444445,8.851851851851853,8.88888888888889,12.222222222222221,12.222222222222221,12.222222222222221,92.22222222222223,91.11111111111111,91.11111111111111,87.77777777777777,87.77777777777777,87.77777777777777
starcoder2,Russian,0.0,11.098901098901099,11.959706959706958,12.083551369265656,17.362637362637365,18.543956043956044,18.67695796267225,89.01098901098901,87.91208791208791,87.91208791208791,82.41758241758241,81.31868131868131,81.31868131868131
starcoder2,Bulgarian,0.0,5.88235294117647,5.88235294117647,5.88235294117647,7.76470588235294,8.196078431372548,8.235294117647058,94.11764705882352,94.11764705882352,94.11764705882352,91.76470588235294,91.76470588235294,91.76470588235294
starcoder2,Chinese,0.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,6.666666666666667,6.666666666666667,6.666666666666667,97.77777777777777,97.77777777777777,97.77777777777777,93.33333333333333,93.33333333333333,93.33333333333333
starcoder2,Turkish,0.0,3.1914893617021276,3.1914893617021276,3.1914893617021276,6.914893617021277,7.358156028368794,7.442586963863559,96.80851063829788,96.80851063829788,96.80851063829788,93.61702127659575,93.61702127659575,92.5531914893617
starcoder2,Estonian,0.0,8.372093023255813,9.224806201550388,9.30232558139535,13.488372093023255,13.914728682170544,13.953488372093023,93.02325581395348,90.69767441860465,90.69767441860465,87.20930232558139,86.04651162790698,86.04651162790698
starcoder2,Finnish,0.0,5.747126436781609,5.747126436781609,5.747126436781609,10.344827586206897,10.344827586206897,10.344827586206897,94.25287356321839,94.25287356321839,94.25287356321839,89.65517241379311,89.65517241379311,89.65517241379311
starcoder2,Hungarian,0.0,5.263157894736842,5.263157894736842,5.263157894736842,8.421052631578947,8.421052631578947,8.421052631578947,94.73684210526315,94.73684210526315,94.73684210526315,91.57894736842105,91.57894736842105,91.57894736842105
starcoder2,English,0.0,8.0,8.0,8.0,14.000000000000002,14.000000000000002,14.000000000000002,92.0,92.0,92.0,86.0,86.0,86.0
gpt-4o-mini,Acehnese,1.0,42.81690140845071,45.05868544600939,45.65727699530516,66.61971830985917,71.52582159624413,73.26738207019896,54.929577464788736,53.52112676056338,53.52112676056338,32.3943661971831,29.577464788732392,26.76056338028169
gpt-4o-mini,Hebrew,1.0,46.590909090909086,51.06060606060606,52.84090909090909,69.0909090909091,73.24810606060606,74.38672438672438,53.40909090909091,50.0,47.72727272727273,32.95454545454545,27.27272727272727,27.27272727272727
gpt-4o-mini,Vietnamese,1.0,48.52272727272728,50.6060606060606,51.01461038961038,70.56818181818181,74.50757575757575,75.50955988455989,52.27272727272727,48.86363636363637,48.86363636363637,29.545454545454547,26.136363636363637,23.863636363636363
gpt-4o-mini,Indonesian,1.0,47.39130434782609,50.32608695652174,51.272429261559694,67.6086956521739,71.63949275362319,73.00724637681158,54.347826086956516,51.08695652173913,48.91304347826087,34.78260869565217,30.434782608695656,27.173913043478258
gpt-4o-mini,Malayalam,1.0,43.19999999999999,45.277777777777786,45.888888888888886,70.93333333333334,75.11111111111111,76.38095238095238,57.333333333333336,56.00000000000001,54.666666666666664,29.333333333333332,24.0,24.0
gpt-4o-mini,Tagalog,1.0,46.333333333333336,48.981481481481474,49.65608465608465,66.22222222222223,70.5925925925926,71.79453262786596,53.333333333333336,51.11111111111111,50.0,32.22222222222222,27.77777777777778,27.77777777777778
gpt-4o-mini,Dutch,1.0,46.88888888888889,48.52777777777778,48.79629629629629,67.77777777777779,69.81481481481481,70.30864197530863,52.22222222222223,51.11111111111111,51.11111111111111,32.22222222222222,30.0,28.888888888888886
gpt-4o-mini,German,1.0,45.32608695652174,48.07971014492754,48.641304347826086,63.58695652173913,67.29166666666666,68.93978605935128,53.2608695652174,52.17391304347826,51.08695652173913,35.869565217391305,34.78260869565217,30.434782608695656
gpt-4o-mini,Afrikaans,1.0,46.3855421686747,49.46787148594378,50.20558424172883,71.32530120481927,75.50200803212851,76.30522088353413,50.602409638554214,49.39759036144578,49.39759036144578,27.710843373493976,24.096385542168676,24.096385542168676
gpt-4o-mini,Portuguese,1.0,43.73493975903614,47.299196787148595,48.154522853318035,66.86746987951807,70.98393574297188,72.39433926180915,59.036144578313255,51.80722891566265,51.80722891566265,34.93975903614458,30.120481927710845,30.120481927710845
gpt-4o-mini,Spanish,1.0,46.08695652173914,48.67753623188406,49.81452726017943,67.82608695652175,71.69384057971014,73.06331953071084,54.347826086956516,52.17391304347826,51.08695652173913,30.434782608695656,27.173913043478258,26.08695652173913
gpt-4o-mini,French,1.0,46.70454545454545,49.971590909090914,50.87932900432901,67.5,70.44507575757575,71.58189033189034,55.68181818181818,50.0,50.0,32.95454545454545,29.545454545454547,29.545454545454547
gpt-4o-mini,Italian,1.0,47.05263157894738,49.31578947368421,50.0,67.36842105263158,71.59649122807016,72.74018379281537,55.78947368421052,50.526315789473685,50.526315789473685,31.57894736842105,29.47368421052631,28.421052631578945
gpt-4o-mini,Greek,1.0,44.83516483516483,48.01282051282051,48.9272632129775,65.38461538461539,67.83882783882784,69.23076923076923,57.14285714285714,51.64835164835166,50.54945054945055,34.065934065934066,30.76923076923077,29.67032967032967
gpt-4o-mini,Western Persian,1.0,47.1111111111111,49.120370370370374,49.660493827160494,69.66666666666667,73.64814814814815,75.35273368606703,51.11111111111111,51.11111111111111,50.0,28.888888888888886,24.444444444444443,23.333333333333332
gpt-4o-mini,Russian,1.0,40.76923076923077,43.97435897435897,45.41252398395256,66.15384615384615,70.52197802197801,72.20477934763649,57.14285714285714,56.043956043956044,54.94505494505495,31.868131868131865,27.472527472527474,26.373626373626376
gpt-4o-mini,Bulgarian,1.0,46.35294117647059,49.33333333333334,50.29878618113912,66.58823529411764,68.74509803921569,69.38375350140056,52.94117647058824,49.411764705882355,49.411764705882355,34.11764705882353,30.58823529411765,30.58823529411765
gpt-4o-mini,Chinese,1.0,41.66666666666667,44.842592592592595,45.98765432098765,64.44444444444444,68.52777777777777,70.03086419753086,61.111111111111114,55.55555555555556,53.333333333333336,38.88888888888889,32.22222222222222,28.888888888888886
gpt-4o-mini,Turkish,1.0,46.702127659574465,48.46631205673759,48.93617021276596,66.91489361702128,70.68262411347519,71.77051671732524,53.191489361702125,51.06382978723404,51.06382978723404,35.1063829787234,29.78723404255319,28.723404255319153
gpt-4o-mini,Estonian,1.0,41.74418604651163,44.63178294573643,45.611849390919154,68.02325581395348,72.39341085271319,73.97563676633445,58.139534883720934,55.81395348837209,55.81395348837209,33.72093023255814,26.744186046511626,25.581395348837212
gpt-4o-mini,Finnish,1.0,44.25287356321838,47.5,48.818646232439335,70.11494252873564,73.5632183908046,74.10600255427843,55.172413793103445,51.724137931034484,50.57471264367817,31.03448275862069,25.287356321839084,25.287356321839084
gpt-4o-mini,Hungarian,1.0,44.73684210526316,46.67543859649123,47.33918128654971,65.36842105263158,67.53508771929825,68.42105263157895,56.84210526315789,53.68421052631579,52.63157894736842,36.84210526315789,33.68421052631579,31.57894736842105
gpt-4o-mini,English,1.0,48.0,50.40833333333333,50.77380952380952,69.0,72.44999999999999,73.50396825396825,51.0,49.0,49.0,28.999999999999996,27.0,27.0
gemini-2.5-flash,Acehnese,1.0,45.42253521126761,46.378269617706245,46.478873239436616,72.35915492957746,75.95573440643864,76.78571428571428,54.929577464788736,53.52112676056338,53.52112676056338,28.169014084507044,23.943661971830984,23.943661971830984
gemini-2.5-flash,Hebrew,1.0,44.034090909090914,45.73863636363637,46.3474025974026,67.04545454545455,71.00243506493507,72.05762987012987,55.68181818181818,54.54545454545454,54.54545454545454,35.22727272727273,30.681818181818183,27.27272727272727
gemini-2.5-flash,Vietnamese,1.0,45.45454545454545,46.91558441558442,47.30113636363637,67.04545454545455,70.75892857142857,71.93587662337663,53.40909090909091,53.40909090909091,52.27272727272727,32.95454545454545,27.27272727272727,27.27272727272727
gemini-2.5-flash,Indonesian,1.0,46.19565217391305,48.253105590062106,49.14596273291926,65.08152173913044,68.61413043478261,69.95341614906833,53.2608695652174,51.08695652173913,50.0,35.869565217391305,30.434782608695656,30.434782608695656
gemini-2.5-flash,Malayalam,1.0,41.833333333333336,42.92857142857143,43.47619047619048,68.5,70.80952380952381,71.83333333333334,58.666666666666664,57.333333333333336,57.333333333333336,29.333333333333332,26.666666666666668,26.666666666666668
gemini-2.5-flash,Tagalog,1.0,43.888888888888886,45.7936507936508,46.50793650793651,66.11111111111111,69.02777777777777,69.56349206349208,57.77777777777777,54.44444444444444,53.333333333333336,34.44444444444444,32.22222222222222,30.0
gemini-2.5-flash,Dutch,1.0,44.02777777777778,45.75396825396826,46.230158730158735,64.86111111111111,67.73809523809524,68.92857142857142,55.55555555555556,54.44444444444444,53.333333333333336,32.22222222222222,32.22222222222222,31.11111111111111
gemini-2.5-flash,German,1.0,44.97282608695652,46.661490683229815,47.67080745341615,63.315217391304344,66.82841614906833,68.45885093167702,55.434782608695656,54.347826086956516,52.17391304347826,34.78260869565217,31.521739130434785,31.521739130434785
gemini-2.5-flash,Afrikaans,1.0,45.03012048192771,45.56798623063683,45.761617900172126,66.1144578313253,69.62134251290878,70.91222030981068,55.42168674698795,55.42168674698795,54.21686746987952,33.734939759036145,30.120481927710845,28.915662650602407
gemini-2.5-flash,Portuguese,1.0,40.66265060240964,42.10413080895009,42.79259896729776,66.1144578313253,70.00860585197935,71.23493975903614,60.24096385542169,57.831325301204814,57.831325301204814,34.93975903614458,31.32530120481928,30.120481927710845
gemini-2.5-flash,Spanish,1.0,44.15760869565217,46.48680124223602,47.28260869565217,66.71195652173914,71.13742236024845,73.11723602484471,56.52173913043478,54.347826086956516,53.2608695652174,31.521739130434785,27.173913043478258,26.08695652173913
gemini-2.5-flash,French,1.0,45.3125,46.91558441558442,47.30113636363637,66.76136363636364,70.8198051948052,72.03733766233765,52.27272727272727,52.27272727272727,52.27272727272727,29.545454545454547,27.27272727272727,27.27272727272727
gemini-2.5-flash,Italian,1.0,43.15789473684211,44.13533834586467,44.21052631578947,63.026315789473685,65.77067669172932,66.56015037593986,56.84210526315789,55.78947368421052,55.78947368421052,35.78947368421053,33.68421052631579,33.68421052631579
gemini-2.5-flash,Greek,1.0,43.543956043956044,45.879120879120876,46.7032967032967,64.28571428571429,66.71899529042386,67.3076923076923,58.24175824175825,53.84615384615385,53.84615384615385,35.16483516483517,34.065934065934066,32.967032967032964
gemini-2.5-flash,Western Persian,1.0,44.583333333333336,46.88492063492063,47.61904761904762,67.63888888888889,71.80555555555556,73.90873015873015,55.55555555555556,53.333333333333336,52.22222222222223,30.0,28.888888888888886,27.77777777777778
gemini-2.5-flash,Russian,1.0,41.620879120879124,43.543956043956044,43.91679748822606,66.48351648351648,70.32967032967034,71.46781789638932,57.14285714285714,57.14285714285714,56.043956043956044,30.76923076923077,28.57142857142857,28.57142857142857
gemini-2.5-flash,Bulgarian,1.0,44.26470588235294,44.70588235294118,44.70588235294118,68.08823529411765,70.7983193277311,71.30252100840336,55.294117647058826,55.294117647058826,55.294117647058826,31.76470588235294,28.235294117647058,28.235294117647058
gemini-2.5-flash,Chinese,1.0,40.0,41.230158730158735,42.083333333333336,67.08333333333333,69.7420634920635,70.9325396825397,60.0,60.0,58.88888888888889,32.22222222222222,30.0,27.77777777777778
gemini-2.5-flash,Turkish,1.0,45.34574468085106,46.97948328267478,47.454407294832826,68.4840425531915,70.55471124620061,71.42857142857142,55.319148936170215,53.191489361702125,53.191489361702125,29.78723404255319,28.723404255319153,27.659574468085108
gemini-2.5-flash,Estonian,1.0,40.116279069767444,42.73255813953488,43.604651162790695,65.55232558139535,69.37292358803987,70.34883720930233,60.46511627906976,58.139534883720934,56.97674418604651,33.72093023255814,30.23255813953488,29.069767441860467
gemini-2.5-flash,Finnish,1.0,42.95977011494253,44.54022988505747,44.80706075533662,67.09770114942529,70.87438423645321,72.41379310344827,56.32183908045977,55.172413793103445,55.172413793103445,33.33333333333333,29.88505747126437,26.436781609195403
